Series Name,Series Code,Country Name,Country Code,2020 [YR2020]
"Population, total",SP.POP.TOTL,Burundi,BDI,11890781
"Population, total",SP.POP.TOTL,Cabo Verde,CPV,555988
"Population, total",SP.POP.TOTL,Cambodia,KHM,16718971
"Population, total",SP.POP.TOTL,Cameroon,CMR,26545864
"Population, total",SP.POP.TOTL,Canada,CAN,38005238
"Population, total",SP.POP.TOTL,Cayman Islands,CYM,65720
"Population, total",SP.POP.TOTL,Central African Republic,CAF,4829764
"Population, total",SP.POP.TOTL,Chad,TCD,16425859
"Population, total",SP.POP.TOTL,Channel Islands,CHI,173859
"Population, total",SP.POP.TOTL,Chile,CHL,19116209
"Population, total",SP.POP.TOTL,China,CHN,1410929362
"Population, total",SP.POP.TOTL,Colombia,COL,50882884
"Population, total",SP.POP.TOTL,Comoros,COM,869595
"Population, total",SP.POP.TOTL,"Congo, Dem. Rep.",COD,89561404
"Population, total",SP.POP.TOTL,"Congo, Rep.",COG,5518092
"Population, total",SP.POP.TOTL,Costa Rica,CRI,5094114
"Population, total",SP.POP.TOTL,Cote d'Ivoire,CIV,26378275
"Population, total",SP.POP.TOTL,Croatia,HRV,4047200
"Population, total",SP.POP.TOTL,Cuba,CUB,11326616
"Population, total",SP.POP.TOTL,Curacao,CUW,155014
"Population, total",SP.POP.TOTL,Cyprus,CYP,1207361
"Population, total",SP.POP.TOTL,Czech Republic,CZE,10698896
"Population, total",SP.POP.TOTL,Denmark,DNK,5831404
"Population, total",SP.POP.TOTL,Djibouti,DJI,988002
"Population, total",SP.POP.TOTL,Dominica,DMA,71991
"Population, total",SP.POP.TOTL,Dominican Republic,DOM,10847904
"Population, total",SP.POP.TOTL,Ecuador,ECU,17643060
"Population, total",SP.POP.TOTL,"Egypt, Arab Rep.",EGY,102334403
"Population, total",SP.POP.TOTL,El Salvador,SLV,6486201
"Population, total",SP.POP.TOTL,Equatorial Guinea,GNQ,1402985
"Population, total",SP.POP.TOTL,Eritrea,ERI,..
"Population, total",SP.POP.TOTL,Estonia,EST,1331057
"Population, total",SP.POP.TOTL,Eswatini,SWZ,1160164
"Population, total",SP.POP.TOTL,Ethiopia,ETH,114963583
"Population, total",SP.POP.TOTL,Faroe Islands,FRO,48865
"Population, total",SP.POP.TOTL,Fiji,FJI,896444
"Population, total",SP.POP.TOTL,Finland,FIN,5530719
"Population, total",SP.POP.TOTL,France,FRA,67391582
"Population, total",SP.POP.TOTL,French Polynesia,PYF,280904
"Population, total",SP.POP.TOTL,Gabon,GAB,2225728
"Population, total",SP.POP.TOTL,"Gambia, The",GMB,2416664
"Population, total",SP.POP.TOTL,Georgia,GEO,3714000
"Population, total",SP.POP.TOTL,Germany,DEU,83240525
"Population, total",SP.POP.TOTL,Ghana,GHA,31072945
"Population, total",SP.POP.TOTL,Gibraltar,GIB,33691
"Population, total",SP.POP.TOTL,Greece,GRC,10715549
"Population, total",SP.POP.TOTL,Greenland,GRL,56367
"Population, total",SP.POP.TOTL,Grenada,GRD,112519
"Population, total",SP.POP.TOTL,Guam,GUM,168783
"Population, total",SP.POP.TOTL,Guatemala,GTM,16858333
"Population, total",SP.POP.TOTL,Guinea,GIN,13132792
"Population, total",SP.POP.TOTL,Guinea-Bissau,GNB,1967998
"Population, total",SP.POP.TOTL,Guyana,GUY,786559
"Population, total",SP.POP.TOTL,Haiti,HTI,11402533
"Population, total",SP.POP.TOTL,Honduras,HND,9904608
"Population, total",SP.POP.TOTL,"Hong Kong SAR, China",HKG,7481800
"Population, total",SP.POP.TOTL,Hungary,HUN,9749763
"Population, total",SP.POP.TOTL,Iceland,ISL,366425
"Population, total",SP.POP.TOTL,India,IND,1380004385
"Population, total",SP.POP.TOTL,Indonesia,IDN,273523621
"Population, total",SP.POP.TOTL,"Iran, Islamic Rep.",IRN,83992953
"Population, total",SP.POP.TOTL,Iraq,IRQ,40222503
"Population, total",SP.POP.TOTL,Ireland,IRL,4994724
"Population, total",SP.POP.TOTL,Isle of Man,IMN,85032
"Population, total",SP.POP.TOTL,Israel,ISR,9216900
"Population, total",SP.POP.TOTL,Italy,ITA,59554023
"Population, total",SP.POP.TOTL,Jamaica,JAM,2961161
"Population, total",SP.POP.TOTL,Japan,JPN,125836021
"Population, total",SP.POP.TOTL,Jordan,JOR,10203140
"Population, total",SP.POP.TOTL,Kazakhstan,KAZ,18754440
"Population, total",SP.POP.TOTL,Kenya,KEN,53771300
"Population, total",SP.POP.TOTL,Kiribati,KIR,119446
"Population, total",SP.POP.TOTL,"Korea, Dem. People's Rep.",PRK,25778815
"Population, total",SP.POP.TOTL,"Korea, Rep.",KOR,51780579
"Population, total",SP.POP.TOTL,Kosovo,XKX,1775378
"Population, total",SP.POP.TOTL,Kuwait,KWT,4270563
"Population, total",SP.POP.TOTL,Kyrgyz Republic,KGZ,6591600
"Population, total",SP.POP.TOTL,Lao PDR,LAO,7275556
"Population, total",SP.POP.TOTL,Latvia,LVA,1901548
"Population, total",SP.POP.TOTL,Lebanon,LBN,6825442
"Population, total",SP.POP.TOTL,Lesotho,LSO,2142252
"Population, total",SP.POP.TOTL,Liberia,LBR,5057677
"Population, total",SP.POP.TOTL,Libya,LBY,6871287
"Population, total",SP.POP.TOTL,Liechtenstein,LIE,38137
"Population, total",SP.POP.TOTL,Lithuania,LTU,2794700
"Population, total",SP.POP.TOTL,Luxembourg,LUX,632275
"Population, total",SP.POP.TOTL,"Macao SAR, China",MAC,649342
"Population, total",SP.POP.TOTL,Madagascar,MDG,27691019
"Population, total",SP.POP.TOTL,Malawi,MWI,19129955
"Population, total",SP.POP.TOTL,Malaysia,MYS,32365998
"Population, total",SP.POP.TOTL,Maldives,MDV,540542
"Population, total",SP.POP.TOTL,Mali,MLI,20250834
"Population, total",SP.POP.TOTL,Malta,MLT,525285
"Population, total",SP.POP.TOTL,Marshall Islands,MHL,59194
"Population, total",SP.POP.TOTL,Mauritania,MRT,4649660
"Population, total",SP.POP.TOTL,Mauritius,MUS,1265740
"Population, total",SP.POP.TOTL,Mexico,MEX,128932753
"Population, total",SP.POP.TOTL,"Micronesia, Fed. Sts.",FSM,115021
"Population, total",SP.POP.TOTL,Moldova,MDA,2620495
"Population, total",SP.POP.TOTL,Monaco,MCO,39244
"Population, total",SP.POP.TOTL,Mongolia,MNG,3278292
"Population, total",SP.POP.TOTL,Montenegro,MNE,621306
"Population, total",SP.POP.TOTL,Morocco,MAR,36910558
"Population, total",SP.POP.TOTL,Mozambique,MOZ,31255435
"Population, total",SP.POP.TOTL,Myanmar,MMR,54409794
"Population, total",SP.POP.TOTL,Namibia,NAM,2540916
"Population, total",SP.POP.TOTL,Nauru,NRU,10834
"Population, total",SP.POP.TOTL,Nepal,NPL,29136808
"Population, total",SP.POP.TOTL,Netherlands,NLD,17441139
"Population, total",SP.POP.TOTL,New Caledonia,NCL,271960
"Population, total",SP.POP.TOTL,New Zealand,NZL,5084300
"Population, total",SP.POP.TOTL,Nicaragua,NIC,6624554
"Population, total",SP.POP.TOTL,Niger,NER,24206636
"Population, total",SP.POP.TOTL,Nigeria,NGA,206139587
"Population, total",SP.POP.TOTL,North Macedonia,MKD,2072531
"Population, total",SP.POP.TOTL,Northern Mariana Islands,MNP,57557
"Population, total",SP.POP.TOTL,Norway,NOR,5379475
"Population, total",SP.POP.TOTL,Oman,OMN,5106622
"Population, total",SP.POP.TOTL,Pakistan,PAK,220892331
"Population, total",SP.POP.TOTL,Palau,PLW,18092
"Population, total",SP.POP.TOTL,Panama,PAN,4314768
"Population, total",SP.POP.TOTL,Papua New Guinea,PNG,8947027
"Population, total",SP.POP.TOTL,Paraguay,PRY,7132530
"Population, total",SP.POP.TOTL,Peru,PER,32971846
"Population, total",SP.POP.TOTL,Philippines,PHL,109581085
"Population, total",SP.POP.TOTL,Poland,POL,37950802
"Population, total",SP.POP.TOTL,Portugal,PRT,10305564
"Population, total",SP.POP.TOTL,Puerto Rico,PRI,3194034
"Population, total",SP.POP.TOTL,Qatar,QAT,2881060
"Population, total",SP.POP.TOTL,Romania,ROU,19286123
"Population, total",SP.POP.TOTL,Russian Federation,RUS,144104080
"Population, total",SP.POP.TOTL,Rwanda,RWA,12952209
"Population, total",SP.POP.TOTL,Samoa,WSM,198410
"Population, total",SP.POP.TOTL,San Marino,SMR,33938
"Population, total",SP.POP.TOTL,Sao Tome and Principe,STP,219161
"Population, total",SP.POP.TOTL,Saudi Arabia,SAU,34813867
"Population, total",SP.POP.TOTL,Senegal,SEN,16743930
"Population, total",SP.POP.TOTL,Serbia,SRB,6908224
"Population, total",SP.POP.TOTL,Seychelles,SYC,98462
"Population, total",SP.POP.TOTL,Sierra Leone,SLE,7976985
"Population, total",SP.POP.TOTL,Singapore,SGP,5685807
"Population, total",SP.POP.TOTL,Sint Maarten (Dutch part),SXM,40812
"Population, total",SP.POP.TOTL,Slovak Republic,SVK,5458827
"Population, total",SP.POP.TOTL,Slovenia,SVN,2100126
"Population, total",SP.POP.TOTL,Solomon Islands,SLB,686878
"Population, total",SP.POP.TOTL,Somalia,SOM,15893219
"Population, total",SP.POP.TOTL,South Africa,ZAF,59308690
"Population, total",SP.POP.TOTL,South Sudan,SSD,11193729
"Population, total",SP.POP.TOTL,Spain,ESP,47351567
"Population, total",SP.POP.TOTL,Sri Lanka,LKA,21919000
"Population, total",SP.POP.TOTL,St. Kitts and Nevis,KNA,53192
"Population, total",SP.POP.TOTL,St. Lucia,LCA,183629
"Population, total",SP.POP.TOTL,St. Martin (French part),MAF,38659
"Population, total",SP.POP.TOTL,St. Vincent and the Grenadines,VCT,110947
"Population, total",SP.POP.TOTL,Sudan,SDN,43849269
"Population, total",SP.POP.TOTL,Suriname,SUR,586634
"Population, total",SP.POP.TOTL,Sweden,SWE,10353442
"Population, total",SP.POP.TOTL,Switzerland,CHE,8636896
"Population, total",SP.POP.TOTL,Syrian Arab Republic,SYR,17500657
"Population, total",SP.POP.TOTL,Tajikistan,TJK,9537642
"Population, total",SP.POP.TOTL,Tanzania,TZA,59734213
"Population, total",SP.POP.TOTL,Thailand,THA,69799978
"Population, total",SP.POP.TOTL,Timor-Leste,TLS,1318442
"Population, total",SP.POP.TOTL,Togo,TGO,8278737
"Population, total",SP.POP.TOTL,Tonga,TON,105697
"Population, total",SP.POP.TOTL,Trinidad and Tobago,TTO,1399491
"Population, total",SP.POP.TOTL,Tunisia,TUN,11818618
"Population, total",SP.POP.TOTL,Turkey,TUR,84339067
"Population, total",SP.POP.TOTL,Turkmenistan,TKM,6031187
"Population, total",SP.POP.TOTL,Turks and Caicos Islands,TCA,38718
"Population, total",SP.POP.TOTL,Tuvalu,TUV,11792
"Population, total",SP.POP.TOTL,Uganda,UGA,45741000
"Population, total",SP.POP.TOTL,Ukraine,UKR,44134693
"Population, total",SP.POP.TOTL,United Arab Emirates,ARE,9890400
"Population, total",SP.POP.TOTL,United Kingdom,GBR,67215293
"Population, total",SP.POP.TOTL,United States,USA,329484123
"Population, total",SP.POP.TOTL,Uruguay,URY,3473727
"Population, total",SP.POP.TOTL,Uzbekistan,UZB,34232050
"Population, total",SP.POP.TOTL,Vanuatu,VUT,307150
"Population, total",SP.POP.TOTL,"Venezuela, RB",VEN,28435943
"Population, total",SP.POP.TOTL,Vietnam,VNM,97338583
"Population, total",SP.POP.TOTL,Virgin Islands (U.S.),VIR,106290
"Population, total",SP.POP.TOTL,West Bank and Gaza,PSE,4803269
"Population, total",SP.POP.TOTL,"Yemen, Rep.",YEM,29825968
"Population, total",SP.POP.TOTL,Zambia,ZMB,18383956
"Population, total",SP.POP.TOTL,Zimbabwe,ZWE,14862927
"Population, total",SP.POP.TOTL,Africa Eastern and Southern,AFE,677243299
"Population, total",SP.POP.TOTL,Africa Western and Central,AFW,458803476
"Population, total",SP.POP.TOTL,Arab World,ARB,436080728
"Population, total",SP.POP.TOTL,Caribbean small states,CSS,7442291
"Population, total",SP.POP.TOTL,Central Europe and the Baltics,CEB,102253057
"Population, total",SP.POP.TOTL,Early-demographic dividend,EAR,3332105361
"Population, total",SP.POP.TOTL,East Asia & Pacific,EAS,2360855079
"Population, total",SP.POP.TOTL,East Asia & Pacific (excluding high income),EAP,2113820753
"Population, total",SP.POP.TOTL,East Asia & Pacific (IDA & IBRD countries),TEA,2088015667
"Population, total",SP.POP.TOTL,Euro area,EMU,342949773
"Population, total",SP.POP.TOTL,Europe & Central Asia,ECS,923452178
"Population, total",SP.POP.TOTL,Europe & Central Asia (excluding high income),ECA,420211696
"Population, total",SP.POP.TOTL,Europe & Central Asia (IDA & IBRD countries),TEC,462209698
"Population, total",SP.POP.TOTL,European Union,EUU,447801418
"Population, total",SP.POP.TOTL,Fragile and conflict affected situations,FCS,929989551
"Population, total",SP.POP.TOTL,Heavily indebted poor countries (HIPC),HPC,823480038
"Population, total",SP.POP.TOTL,High income,HIC,1214930230
"Population, total",SP.POP.TOTL,IBRD only,IBD,4862388283
"Population, total",SP.POP.TOTL,IDA & IBRD total,IBT,6570991956
"Population, total",SP.POP.TOTL,IDA blend,IDB,574159138
"Population, total",SP.POP.TOTL,IDA only,IDX,1134444535
"Population, total",SP.POP.TOTL,IDA total,IDA,1708603673
"Population, total",SP.POP.TOTL,Late-demographic dividend,LTE,2316679176
"Population, total",SP.POP.TOTL,Latin America & Caribbean,LCN,652276325
"Population, total",SP.POP.TOTL,Latin America & Caribbean (excluding high income),LAC,595242966
"Population, total",SP.POP.TOTL,Latin America & the Caribbean (IDA & IBRD countries),TLA,636492840
"Population, total",SP.POP.TOTL,Least developed countries: UN classification,LDC,1057438163
"Population, total",SP.POP.TOTL,Low & middle income,LMY,6518253973
"Population, total",SP.POP.TOTL,Low income,LIC,665149035
"Population, total",SP.POP.TOTL,Lower middle income,LMC,3330652547
"Population, total",SP.POP.TOTL,Middle East & North Africa,MEA,464554123
"Population, total",SP.POP.TOTL,Middle East & North Africa (excluding high income),MNA,396147843
"Population, total",SP.POP.TOTL,Middle East & North Africa (IDA & IBRD countries),TMN,391344574
"Population, total",SP.POP.TOTL,Middle income,MIC,5853104938
"Population, total",SP.POP.TOTL,North America,NAC,367553264
"Population, total",SP.POP.TOTL,Not classified,INX,..
"Population, total",SP.POP.TOTL,OECD members,OED,1370858752
"Population, total",SP.POP.TOTL,Other small states,OSS,31941374
"Population, total",SP.POP.TOTL,Pacific island small states,PSS,2528958
"Population, total",SP.POP.TOTL,Post-demographic dividend,PST,1115104266
"Population, total",SP.POP.TOTL,Pre-demographic dividend,PRE,970795671
"Population, total",SP.POP.TOTL,Small states,SST,41912623
"Population, total",SP.POP.TOTL,South Asia,SAS,1856882402
"Population, total",SP.POP.TOTL,South Asia (IDA & IBRD),TSA,1856882402
"Population, total",SP.POP.TOTL,Sub-Saharan Africa,SSF,1136046775
"Population, total",SP.POP.TOTL,Sub-Saharan Africa (excluding high income),SSA,1135948313
"Population, total",SP.POP.TOTL,Sub-Saharan Africa (IDA & IBRD countries),TSS,1136046775
"Population, total",SP.POP.TOTL,Upper middle income,UMC,2522452391
"Population, total",SP.POP.TOTL,World,WLD,7761620146
Military expenditure (current USD),MS.MIL.XPND.CD,Afghanistan,AFG,279576954.925193
Military expenditure (current USD),MS.MIL.XPND.CD,Albania,ALB,222022691.273437
Military expenditure (current USD),MS.MIL.XPND.CD,Algeria,DZA,9708277440.22726
Military expenditure (current USD),MS.MIL.XPND.CD,American Samoa,ASM,..
Military expenditure (current USD),MS.MIL.XPND.CD,Andorra,AND,..
Military expenditure (current USD),MS.MIL.XPND.CD,Angola,AGO,993594404.625879
Military expenditure (current USD),MS.MIL.XPND.CD,Antigua and Barbuda,ATG,..
Military expenditure (current USD),MS.MIL.XPND.CD,Argentina,ARG,2907185374.14966
Military expenditure (current USD),MS.MIL.XPND.CD,Armenia,ARM,633960400.11526
Military expenditure (current USD),MS.MIL.XPND.CD,Aruba,ABW,..
Military expenditure (current USD),MS.MIL.XPND.CD,Australia,AUS,27536235375.086
Military expenditure (current USD),MS.MIL.XPND.CD,Austria,AUT,3601618602.53049
Military expenditure (current USD),MS.MIL.XPND.CD,Azerbaijan,AZE,2237764705.88235
Military expenditure (current USD),MS.MIL.XPND.CD,"Bahamas, The",BHS,..
Military expenditure (current USD),MS.MIL.XPND.CD,Bahrain,BHR,1404787234.04255
Military expenditure (current USD),MS.MIL.XPND.CD,Bangladesh,BGD,4558171467.63472
Military expenditure (current USD),MS.MIL.XPND.CD,Barbados,BRB,..
Military expenditure (current USD),MS.MIL.XPND.CD,Belarus,BLR,844512940.94623
Military expenditure (current USD),MS.MIL.XPND.CD,Belgium,BEL,5461187735.09632
Military expenditure (current USD),MS.MIL.XPND.CD,Belize,BLZ,24507025
Military expenditure (current USD),MS.MIL.XPND.CD,Benin,BEN,71817818.4788086
Military expenditure (current USD),MS.MIL.XPND.CD,Bermuda,BMU,..
Military expenditure (current USD),MS.MIL.XPND.CD,Bhutan,BTN,..
Military expenditure (current USD),MS.MIL.XPND.CD,Bolivia,BOL,608968414.952188
Military expenditure (current USD),MS.MIL.XPND.CD,Bosnia and Herzegovina,BIH,167521865.889213
Military expenditure (current USD),MS.MIL.XPND.CD,Botswana,BWA,545756780.40245
Military expenditure (current USD),MS.MIL.XPND.CD,Brazil,BRA,19736347758.5872
Military expenditure (current USD),MS.MIL.XPND.CD,British Virgin Islands,VGB,..
Military expenditure (current USD),MS.MIL.XPND.CD,Brunei Darussalam,BRN,436548223.350254
Military expenditure (current USD),MS.MIL.XPND.CD,Bulgaria,BGR,1247231612.076
Military expenditure (current USD),MS.MIL.XPND.CD,Burkina Faso,BFA,382464677.360491
Military expenditure (current USD),MS.MIL.XPND.CD,Burundi,BDI,67474092.716297
Military expenditure (current USD),MS.MIL.XPND.CD,Cabo Verde,CPV,11279268.103582
Military expenditure (current USD),MS.MIL.XPND.CD,Cambodia,KHM,646974133.281472
Military expenditure (current USD),MS.MIL.XPND.CD,Cameroon,CMR,393299390.063774
Military expenditure (current USD),MS.MIL.XPND.CD,Canada,CAN,22754847129.0082
Military expenditure (current USD),MS.MIL.XPND.CD,Cayman Islands,CYM,..
Military expenditure (current USD),MS.MIL.XPND.CD,Central African Republic,CAF,41303630.0762855
Military expenditure (current USD),MS.MIL.XPND.CD,Chad,TCD,322866526.49139
Military expenditure (current USD),MS.MIL.XPND.CD,Channel Islands,CHI,..
Military expenditure (current USD),MS.MIL.XPND.CD,Chile,CHL,4600739697.2954
Military expenditure (current USD),MS.MIL.XPND.CD,China,CHN,252304223741.309
Military expenditure (current USD),MS.MIL.XPND.CD,Colombia,COL,9216420435.93263
Military expenditure (current USD),MS.MIL.XPND.CD,Comoros,COM,..
Military expenditure (current USD),MS.MIL.XPND.CD,"Congo, Dem. Rep.",COD,362091615.539271
Military expenditure (current USD),MS.MIL.XPND.CD,"Congo, Rep.",COG,298382191.947452
Military expenditure (current USD),MS.MIL.XPND.CD,Costa Rica,CRI,0
Military expenditure (current USD),MS.MIL.XPND.CD,Cote d'Ivoire,CIV,607155889.9682
Military expenditure (current USD),MS.MIL.XPND.CD,Croatia,HRV,1034925914.72634
Military expenditure (current USD),MS.MIL.XPND.CD,Cuba,CUB,..
Military expenditure (current USD),MS.MIL.XPND.CD,Curacao,CUW,..
Military expenditure (current USD),MS.MIL.XPND.CD,Cyprus,CYP,418784908.241195
Military expenditure (current USD),MS.MIL.XPND.CD,Czech Republic,CZE,3252487830.09521
Military expenditure (current USD),MS.MIL.XPND.CD,Denmark,DNK,4953363914.37309
Military expenditure (current USD),MS.MIL.XPND.CD,Djibouti,DJI,..
Military expenditure (current USD),MS.MIL.XPND.CD,Dominica,DMA,..
Military expenditure (current USD),MS.MIL.XPND.CD,Dominican Republic,DOM,599052525.398084
Military expenditure (current USD),MS.MIL.XPND.CD,Ecuador,ECU,2243500000
Military expenditure (current USD),MS.MIL.XPND.CD,"Egypt, Arab Rep.",EGY,4505374644.32501
Military expenditure (current USD),MS.MIL.XPND.CD,El Salvador,SLV,372280000
Military expenditure (current USD),MS.MIL.XPND.CD,Equatorial Guinea,GNQ,..
Military expenditure (current USD),MS.MIL.XPND.CD,Eritrea,ERI,..
Military expenditure (current USD),MS.MIL.XPND.CD,Estonia,EST,701014476.233899
Military expenditure (current USD),MS.MIL.XPND.CD,Eswatini,SWZ,75109758.3191644
Military expenditure (current USD),MS.MIL.XPND.CD,Ethiopia,ETH,461257623.915471
Military expenditure (current USD),MS.MIL.XPND.CD,Faroe Islands,FRO,..
Military expenditure (current USD),MS.MIL.XPND.CD,Fiji,FJI,73510781.8265683
Military expenditure (current USD),MS.MIL.XPND.CD,Finland,FIN,4087541319.95897
Military expenditure (current USD),MS.MIL.XPND.CD,France,FRA,52747064858.0873
Military expenditure (current USD),MS.MIL.XPND.CD,French Polynesia,PYF,..
Military expenditure (current USD),MS.MIL.XPND.CD,Gabon,GAB,271499817.540445
Military expenditure (current USD),MS.MIL.XPND.CD,"Gambia, The",GMB,14804957.6501671
Military expenditure (current USD),MS.MIL.XPND.CD,Georgia,GEO,292168284.789644
Military expenditure (current USD),MS.MIL.XPND.CD,Germany,DEU,52764761199.1337
Military expenditure (current USD),MS.MIL.XPND.CD,Ghana,GHA,239887164.283223
Military expenditure (current USD),MS.MIL.XPND.CD,Gibraltar,GIB,..
Military expenditure (current USD),MS.MIL.XPND.CD,Greece,GRC,5301379231.73373
Military expenditure (current USD),MS.MIL.XPND.CD,Greenland,GRL,..
Military expenditure (current USD),MS.MIL.XPND.CD,Grenada,GRD,..
Military expenditure (current USD),MS.MIL.XPND.CD,Guam,GUM,..
Military expenditure (current USD),MS.MIL.XPND.CD,Guatemala,GTM,342766481.025774
Military expenditure (current USD),MS.MIL.XPND.CD,Guinea,GIN,209670400.432057
Military expenditure (current USD),MS.MIL.XPND.CD,Guinea-Bissau,GNB,23306688.4459659
Military expenditure (current USD),MS.MIL.XPND.CD,Guyana,GUY,66016858.3401902
Military expenditure (current USD),MS.MIL.XPND.CD,Haiti,HTI,263808.847832535
Military expenditure (current USD),MS.MIL.XPND.CD,Honduras,HND,402659082.62018
Military expenditure (current USD),MS.MIL.XPND.CD,"Hong Kong SAR, China",HKG,..
Military expenditure (current USD),MS.MIL.XPND.CD,Hungary,HUN,2409532347.22845
Military expenditure (current USD),MS.MIL.XPND.CD,Iceland,ISL,0
Military expenditure (current USD),MS.MIL.XPND.CD,India,IND,72887446604.3041
Military expenditure (current USD),MS.MIL.XPND.CD,Indonesia,IDN,9395529531.38874
Military expenditure (current USD),MS.MIL.XPND.CD,"Iran, Islamic Rep.",IRN,15825143121.2886
Military expenditure (current USD),MS.MIL.XPND.CD,Iraq,IRQ,7015558808.23282
Military expenditure (current USD),MS.MIL.XPND.CD,Ireland,IRL,1144420380.71355
Military expenditure (current USD),MS.MIL.XPND.CD,Isle of Man,IMN,..
Military expenditure (current USD),MS.MIL.XPND.CD,Israel,ISR,21704453488.3721
Military expenditure (current USD),MS.MIL.XPND.CD,Italy,ITA,28921342756.1837
Military expenditure (current USD),MS.MIL.XPND.CD,Jamaica,JAM,244432800.536325
Military expenditure (current USD),MS.MIL.XPND.CD,Japan,JPN,49148557003.2878
Military expenditure (current USD),MS.MIL.XPND.CD,Jordan,JOR,2077042253.52113
Military expenditure (current USD),MS.MIL.XPND.CD,Kazakhstan,KAZ,1732917214.19185
Military expenditure (current USD),MS.MIL.XPND.CD,Kenya,KEN,1106217543.59605
Military expenditure (current USD),MS.MIL.XPND.CD,Kiribati,KIR,..
Military expenditure (current USD),MS.MIL.XPND.CD,"Korea, Dem. People's Rep.",PRK,..
Military expenditure (current USD),MS.MIL.XPND.CD,"Korea, Rep.",KOR,45735392596.4856
Military expenditure (current USD),MS.MIL.XPND.CD,Kosovo,XKX,78965006.2692351
Military expenditure (current USD),MS.MIL.XPND.CD,Kuwait,KWT,6941042345.27687
Military expenditure (current USD),MS.MIL.XPND.CD,Kyrgyz Republic,KGZ,127499245.789448
Military expenditure (current USD),MS.MIL.XPND.CD,Lao PDR,LAO,..
Military expenditure (current USD),MS.MIL.XPND.CD,Latvia,LVA,756867662.145218
Military expenditure (current USD),MS.MIL.XPND.CD,Lebanon,LBN,1921393034.82587
Military expenditure (current USD),MS.MIL.XPND.CD,Lesotho,LSO,38049550.6436726
Military expenditure (current USD),MS.MIL.XPND.CD,Liberia,LBR,16937000
Military expenditure (current USD),MS.MIL.XPND.CD,Libya,LBY,..
Military expenditure (current USD),MS.MIL.XPND.CD,Liechtenstein,LIE,..
Military expenditure (current USD),MS.MIL.XPND.CD,Lithuania,LTU,1170637182.26376
Military expenditure (current USD),MS.MIL.XPND.CD,Luxembourg,LUX,489530773.582799
